164.86,91.44,84.1,69.9,55.08,43.58,34.6,27.08,20.94,16.18,12.16,9.1,6.64,3.12,1.2,0.18,0.0
132.42,99.5,91.1,75.82,60.38,47.84,37.62,29.2,22.62,17.46,12.76,9.04,6.18,2.26,0.2,0.0,0.0
220.54,139.98,124.66,102.42,80.22,64.1,51.0,40.34,31.9,25.0,19.34,14.86,11.18,5.74,2.28,0.44,0.0
288.06,231.34,218.18,193.46,165.8,145.24,127.3,111.4,97.58,84.7,73.24,63.54,55.06,40.4,28.26,19.82,13.34
227.32,180.88,172.52,154.12,131.74,113.38,98.2,84.04,71.48,60.58,50.88,42.64,35.02,23.3,14.86,8.18,3.42
193.64,124.56,112.84,92.26,72.94,58.12,46.68,37.44,29.74,23.8,18.72,14.58,11.1,6.24,3.14,1.26,0.22
166.68,113.0,103.76,86.36,68.8,56.26,46.04,37.6,30.08,24.4,19.54,15.44,12.42,7.16,3.42,1.06,0.0
214.42,183.06,172.3,152.38,129.16,109.42,92.96,79.28,67.02,55.62,45.92,37.7,30.32,18.1,9.06,3.26,0.0
240.74,193.0,183.28,165.44,141.62,123.02,106.32,92.32,78.88,67.44,56.84,47.66,40.08,26.72,17.24,9.64,4.44
210.42,167.1,155.84,136.52,115.32,97.1,81.72,69.2,57.38,47.54,39.22,31.92,25.52,15.04,8.12,3.66,0.8
179.9,98.18,85.48,69.66,54.06,43.94,35.68,28.44,22.12,17.3,13.3,9.88,7.18,3.6,1.44,0.32,0.0
164.74,113.78,104.86,88.7,72.2,56.8,45.42,35.82,28.44,21.96,16.54,12.28,9.2,4.6,1.92,0.4,0.0
343.46,275.28,264.88,241.8,214.16,191.04,170.92,151.9,134.2,118.64,104.2,91.24,80.48,60.3,43.86,31.38,21.22
216.7,170.04,160.18,143.84,121.68,102.76,86.62,73.88,61.44,51.3,42.42,34.08,27.06,16.46,8.88,3.88,0.74
332.5,288.56,277.46,253.52,224.0,197.56,175.24,153.14,135.2,118.72,103.46,89.96,77.7,55.64,38.94,26.5,17.1
147.86,123.4,114.84,101.62,84.3,69.66,57.9,48.24,38.96,31.46,25.36,20.0,15.62,9.24,5.18,2.46,0.62
155.22,105.36,95.3,78.7,62.9,50.76,41.18,33.68,26.8,21.46,16.82,13.14,10.0,5.66,2.96,1.38,0.44
118.44,84.12,75.74,61.68,45.78,35.2,26.54,19.36,13.64,9.26,5.8,3.4,1.78,0.1,0.0,0.0,0.0
617.64,520.12,495.58,456.34,411.8,375.9,344.86,312.52,283.64,255.62,231.14,205.88,184.14,145.92,111.7,83.24,59.32
189.26,127.86,118.48,101.46,83.58,68.7,57.48,47.18,38.2,30.86,24.74,19.56,15.0,9.18,5.12,2.44,0.84
271.44,237.44,226.76,206.4,182.22,161.58,143.82,127.38,112.0,97.6,86.7,76.18,65.92,48.58,35.56,25.08,15.84
236.48,191.5,177.72,154.26,128.56,109.06,91.26,77.24,65.28,54.04,44.58,36.38,29.6,18.84,11.04,5.48,1.78
151.66,115.92,109.3,96.0,79.5,66.98,56.6,47.34,39.72,33.36,27.28,21.98,17.66,10.84,5.92,2.36,0.08
220.1,103.82,90.52,70.98,54.02,42.34,33.3,25.7,19.5,14.98,11.52,8.56,6.22,2.82,0.82,0.0,0.0
463.2,378.8,362.0,331.66,297.2,269.42,242.4,220.42,197.7,175.92,157.6,141.62,124.94,96.12,71.8,52.1,35.62
132.4,82.6,74.32,59.02,43.64,32.7,24.5,17.46,11.72,7.86,4.8,2.6,1.14,0.0,0.0,0.0,0.0
230.08,182.38,171.64,153.02,131.4,112.46,97.74,83.46,72.5,61.62,52.58,44.56,37.26,25.28,16.76,10.12,4.98
135.58,99.36,91.78,78.76,62.46,51.24,41.18,32.7,25.64,19.66,15.0,11.18,8.3,4.26,1.84,0.54,0.0
183.34,141.92,132.6,114.66,95.66,80.62,68.0,56.92,46.76,38.64,31.82,25.76,21.02,13.04,7.82,4.14,1.42
174.22,108.8,97.66,80.04,61.26,48.78,38.04,30.1,24.06,18.42,14.06,10.46,7.76,3.88,1.54,0.32,0.0
165.66,137.6,128.78,114.8,98.48,82.92,70.32,59.54,51.0,42.82,35.76,29.64,24.28,15.82,9.9,5.48,2.08
182.52,134.0,124.06,105.78,85.68,69.48,56.68,44.84,35.12,27.16,20.54,14.9,10.62,4.72,1.36,0.0,0.0
122.7,92.56,85.48,71.5,57.54,46.26,37.18,29.9,23.66,18.3,13.98,10.38,7.38,3.36,1.04,0.0,0.0
152.04,102.9,94.92,79.82,65.34,54.02,43.58,35.36,27.86,22.04,17.32,13.4,10.24,5.64,2.82,1.04,0.08
172.22,136.94,129.04,114.64,96.8,80.88,66.42,54.2,44.4,35.52,27.48,21.26,16.0,7.72,2.66,0.16,0.0
652.34,576.46,559.46,525.32,487.7,454.42,420.98,390.44,359.52,332.96,306.5,280.04,256.0,213.24,171.4,132.82,111.32
196.52,114.26,102.66,85.6,67.5,55.32,45.54,36.58,29.72,24.26,19.14,14.82,11.56,6.44,2.98,0.9,0.0
